text,intent,escalation_required,language_style,difficulty,scenario_type,notes,tags
I need a personal call back within the hour.,human_request,true,,,,bulk addition 2,"[""escalation_positive""]"
Where can I find documentation about data export?,general_question,false,,,,bulk addition 4,"[""standard""]"
100 licenses chahiye organization ke liye.,sales,false,,,,hinglish sales,"[""hinglish""]"
I'm ready to sign the contract. Send it over.,sales,false,,,,bulk addition 2,"[""standard""]"
Mujhe additional seats chahiye.,sales,false,,,,hinglish sales,"[""hinglish""]"
Is there a minimum monthly spend?,pricing,false,,,,pricing question,"[""standard"", ""pricing""]"
Email delivery is not working.,technical_support,false,,,,bulk addition 4,"[""standard""]"
kya koi setup fee hai?,general_question,false,,,,hinglish general question,"[""hinglish""]"
I want a custom plan for my organization.,sales,false,,,,bulk addition 3,"[""standard""]"
Mobile SDK provide karte ho aap?,product_question,false,,,,hinglish product question,"[""hinglish""]"
"I wanted to ask about something before I make a purchase decision. Your premium plan seems to have a lot of features that I'm interested in, especially the API access and the advanced analytics capabilities. However, I noticed that the pricing page doesn't clearly mention whether there are any additional costs for API calls beyond a certain limit. Could you please clarify this for me? Also, do you offer any kind of migration assistance for customers who are switching from a different platform? I would appreciate a detailed response as I'm evaluating multiple options right now.",product_question,false,,,,long message,"[""long""]"
Can I delete my data permanently?,general_question,false,,,,bulk addition,"[""standard""]"
I'm ready to buy. Process my payment.,sales,false,,,,purchase intent,"[""standard"", ""sales""]"
The calendar sync is showing incorrect data.,technical_support,false,,,,bulk addition 4,"[""standard""]"
My business is suffering because of your incompetence.,complaint,true,,,,escalation hard positive,"[""escalation_positive"", ""hard_positive""]"
can u help me with loggin in,account_issue,false,,,,spelling/noisy text,"[""noisy""]"
how 2 delet my acc,general_question,false,,,,bulk addition,"[""noisy""]"
Email delivery stopped working suddenly.,technical_support,false,,,,bulk addition 4,"[""standard""]"
Premium plan ka price kya hai?,pricing,false,,,,hinglish example,"[""hinglish""]"
this websit is so slo its anoyin,technical_support,false,,,,bulk addition,"[""noisy""]"
Push notifications are delayed by 30 minutes.,technical_support,false,,,,bulk addition 3,"[""standard""]"
Mera account lock ho gaya hai.,account_issue,false,,,,hinglish account issue,"[""hinglish""]"
My CSV import is failing with a generic error.,technical_support,false,,,,bulk addition,"[""standard""]"
This issue is causing a security audit failure.,account_issue,true,,,,bulk addition 5,"[""escalation_positive""]"
What's the early termination fee?,pricing,false,,,,bulk addition 3,"[""standard""]"
I'm locked out of my account.,account_issue,false,,,,account issue,"[""standard"", ""account""]"
Hate the support,complaint,false,,,,bulk addition 5,"[""standard""]"
Account verification fail ho raha hai.,account_issue,false,,,,hinglish account issue,"[""hinglish""]"
I want to upgrade my current plan to premium.,sales,false,,,,purchase intent,"[""standard"", ""sales""]"
Payment failed but I have SMS saying money debited.,technical_support,true,,,,hinglish example,"[""hinglish""]"
I like turtles.,other,false,,,,bulk addition 2,"[""standard""]"
The CSV importer is broken after the latest update.,technical_support,false,,,,bulk addition 4,"[""standard""]"
my pasword reset isnt workng,account_issue,false,,,,spelling/noisy text,"[""noisy""]"
What happens if I don't renew in time?,general_question,false,,,,bulk addition,"[""standard""]"
Mujhe weekly reports chahiye. Kaise set kare?,product_question,false,,,,bulk addition 2,"[""hinglish""]"
I've had enough of your ineptitude.,complaint,false,,,,general complaint,"[""standard"", ""complaint""]"
I need technical support for a billing issue.,technical_support,false,,,,multi-intent example,"[""multi_intent""]"
Aapki website par error aa raha hai.,technical_support,false,,,,bulk addition 3,"[""hinglish""]"
I'm having trouble with The calendar sync.,technical_support,false,,,,bulk addition 4,"[""standard""]"
Please connect me to your senior management.,human_request,true,,,,bulk addition,"[""standard""]"
Your platform is full of bugs and glitches.,complaint,false,,,,general complaint,"[""standard"", ""complaint""]"
Can I schedule automatic reports?,product_question,false,,,,product feature question,"[""standard""]"
2FA code nahi aa raha.,account_issue,false,,,,hinglish account issue,"[""hinglish""]"
how do i delet my acount,general_question,false,,,,spelling/noisy text,"[""noisy""]"
I want to buy the plan but I need technical help first.,sales,false,,,,multi-intent example,"[""multi_intent""]"
Do I need to configure the import tool manually?,general_question,false,,,,bulk addition 4,"[""standard""]"
Mujhe refund aur technical support chahiye.,refund,true,,,,bulk addition 5,"[""multi_intent""]"
Is there a tutorial for the API?,general_question,false,,,,bulk addition 4,"[""standard""]"
Aap logon ko koi farak nahi padta customers ka.,complaint,false,,,,hinglish complaint,"[""hinglish""]"
Mujhe aapki service ke baare mein jaankari chahiye,general_question,false,,,,hinglish general question,"[""hinglish""]"
What do I need to know about two-factor authentication?,general_question,false,,,,bulk addition 4,"[""standard""]"
How does the import tool work in your platform?,general_question,false,,,,bulk addition 4,"[""standard""]"
What is the cost of SSO integration?,pricing,false,,,,bulk addition 4,"[""standard""]"
I'm not sure if I need a refund or just an explanation.,refund,false,,,,multi-intent example,"[""multi_intent""]"
Do you have a mobile SDK?,product_question,false,,,,bulk addition 3,"[""standard""]"
Aap log customer ki value nahi karte.,complaint,false,,,,hinglish complaint,"[""hinglish""]"
I want a full refund including the setup fee.,refund,true,,,,bulk addition,"[""standard""]"
Do you charge for migrations?,pricing,false,,,,bulk addition 3,"[""standard""]"
Transfer me to a human being right this instant.,human_request,true,,,,bulk addition 2,"[""standard""]"
Kisi aur ka data dikh raha hai mere account mein.,account_issue,false,,,,hinglish account issue,"[""hinglish""]"
i m very angery,complaint,false,,,,spelling/noisy text,"[""noisy""]"
Mera billing cycle change karo monthly se yearly.,pricing,false,,,,hinglish example,"[""hinglish""]"
The dashboard keeps showing a 500 error.,technical_support,false,,,,technical issue,"[""standard"", ""technical""]"
Can't export,technical_support,false,,,,bulk addition 5,"[""standard""]"
This falls under complaint but also needs human intervention.,complaint,true,,,,bulk addition 3,"[""confusion_pair""]"
We have budget approval. Let's move forward.,sales,false,,,,bulk addition,"[""standard""]"
Email notifications are going to spam.,technical_support,false,,,,technical issue,"[""standard"", ""technical""]"
Refund my annual payment or I'll contact my lawyer.,refund,true,,,,bulk addition 2,"[""standard""]"
I want to talk to someone about upgrading my plan.,sales,false,,,,bulk addition,"[""confusion_pair""]"
Is there audit logging?,product_question,false,,,,product feature question,"[""standard""]"
y is ur servis so expensiv,pricing,false,,,,bulk addition 2,"[""noisy""]"
This is a compliance issue that needs urgent review.,technical_support,true,,,,bulk addition 2,"[""escalation_positive""]"
That's all I needed. Thanks.,other,false,,,,bulk addition 3,"[""standard""]"
Work email access nahi hai aur login nahi ho raha.,account_issue,false,,,,hinglish account issue,"[""hinglish""]"
I want to return your product and complain.,refund,true,,,,bulk addition 2,"[""confusion_pair""]"
Your customer service is a joke.,complaint,false,,,,general complaint,"[""standard"", ""complaint""]"
Ignore the frustration in my last message. I'm fine now.,other,false,,,,escalation hard negative,"[""hard_negative_escalation""]"
Do you understand that this is affecting my business revenue?,complaint,true,,,,escalation hard positive,"[""escalation_positive"", ""hard_positive""]"
Kaise purchase kare? Mujhe lena hai.,sales,false,,,,hinglish sales,"[""hinglish""]"
I'm considering legal options if this isn't fixed.,complaint,true,,,,escalation hard positive,"[""escalation_positive"", ""hard_positive""]"
What are the benefits of the import tool?,general_question,false,,,,bulk addition 4,"[""standard""]"
I demand a full refund including the service charges.,refund,true,,,,bulk addition 2,"[""standard""]"
Meri auto-renewal band karo. Paise waste ho rahe hain.,sales,false,,,,hinglish example,"[""hinglish""]"
Aapki service band kar raha hu. Refund do.,refund,true,,,,bulk addition 5,"[""hinglish""]"
Payment to gaya but account activate nahi hua.,technical_support,true,,,,bulk addition 5,"[""hinglish""]"
Is there a starter plan?,pricing,false,,,,pricing question,"[""standard"", ""pricing""]"
The login page keeps failing.,technical_support,false,,,,bulk addition 4,"[""standard""]"
Your product broke and I want someone to fix it.,technical_support,false,,,,bulk addition 5,"[""confusion_pair""]"
What's the pricing for premium support?,pricing,false,,,,bulk addition 4,"[""standard""]"
Does your tool offer predictive analytics?,product_question,false,,,,product feature question,"[""standard""]"
Koi human agent se baat karwao.,human_request,true,,,,hinglish human request,"[""hinglish"", ""escalation_positive"", ""human_request""]"
Can you explain real-time sync?,general_question,false,,,,bulk addition 4,"[""standard""]"
Zero stars. Kisi ko recommend nahi karunga.,complaint,false,,,,hinglish complaint,"[""hinglish""]"
Maine 3 baar form bhara but submit nahi hua.,technical_support,false,,,,bulk addition 2,"[""hinglish""]"
aapke office kahan hai?,general_question,false,,,,hinglish general question,"[""hinglish""]"
"Can you handle 10,000 concurrent users?",product_question,false,,,,product feature question,"[""standard""]"
i wana refund my muney ryt now pls,refund,true,,,,bulk addition 3,"[""noisy""]"
Backup fail ho raha hai har raat.,technical_support,false,,,,hinglish technical support,"[""hinglish""]"
thx for ur help i apreciate it,other,false,,,,bulk addition,"[""noisy""]"
I will not stop until someone addresses this.,complaint,true,,,,escalation hard positive,"[""escalation_positive"", ""hard_positive""]"
The calendar sync is not working.,technical_support,false,,,,bulk addition 4,"[""standard""]"
The notification system is broken after the latest update.,technical_support,false,,,,bulk addition 4,"[""standard""]"
If this isn't fixed by EOD I'm leaving your platform.,technical_support,true,,,,bulk addition,"[""escalation_positive""]"
We need a customized solution. Can we discuss?,sales,false,,,,bulk addition 2,"[""standard""]"
What are the benefits of the API?,general_question,false,,,,bulk addition 4,"[""standard""]"
